# coordination/total atoms in the system
# A\Cl\
# B\Cs\
# shell	r_shell	C_shell
0	0.9995	2.2499994917
1	1.4145	4.49999917136
2	1.7325	2.99999948923
3	1.9995	2.24999963249
4	2.2365	8.99999856763
5	2.4495	8.99999859257
