# coordination/total atoms in the system
# A\Cl\
# B\Cs\
# shell	r_shell	C_shell
0	0.9995	1.49999966114
1	1.4145	2.99999944757
2	1.7325	1.99999965949
3	1.9995	1.499999755
4	2.2365	5.99999904509
5	2.4495	5.99999906171
