# coordination/total atoms in the system
# A\Bi\
# B\Li\
# shell	r_shell	C_shell
0	0.7075	1.49999953654
1	0.9995	0.749999830568
2	1.2245	2.99999940579
3	1.4145	1.49999972379
4	1.5815	2.99999947257
5	1.7325	0.999999829744
6	1.8705	5.99999900214
7	1.9995	0.749999877498
8	2.1215	4.49999927547
9	2.2365	2.99999952254
10	2.3455	2.99999952708
11	2.4495	2.99999953086
