# coordination/total atoms in the system
# A\B\
# B\A\
# shell	r_shell	C_shell
0	0.9995	0.599999864455
1	1.4145	1.19999977903
2	1.7325	0.799999863796
3	1.9995	0.599999901998
4	2.2365	2.39999961803
5	2.4495	2.39999962468
