# coordination/total atoms in the system
# A\I\
# B\Cd\
# shell	r_shell	C_shell
0	0.9995	1.99999963403
1	1.6325	0.666666579428
2	1.7325	1.99999974529
3	1.9145	3.9999995107
4	1.9995	1.99999975914
5	2.3805	3.99999954282
6	2.5815	3.99999955162
7	2.6455	3.99999955401
8	2.9995	1.9999997823
9	3.1095	7.99999913434
10	3.2655	0.666666595064
11	3.4155	7.99999914614
12	3.4645	1.99999978694
13	3.6055	3.999999576
14	3.6965	3.99999957725
15	3.8295	7.99999915782
16	3.9585	7.99999916074
17	3.9995	1.9999997904
