# coordination/total atoms in the system
# A\B\
# B\Al\
# shell	r_shell	C_shell
0	0.9995	2.66666621171
1	1.4145	3.99999948456
2	1.7325	1.99999977005
3	1.9995	6.66666594633
4	2.2365	7.99999916904
