# coordination/total atoms in the system
# A\Cl\
# B\Na\
# shell	r_shell	C_shell
0	0.7075	2.99999907308
1	0.9995	1.49999966114
2	1.2245	5.99999881158
3	1.4145	2.99999944757
4	1.5815	5.99999894514
5	1.7325	1.99999965949
6	1.8705	11.9999980043
7	1.9995	1.499999755
8	2.1215	8.99999855093
9	2.2365	5.99999904509
10	2.3455	5.99999905416
11	2.4495	5.99999906171
