# coordination/total atoms in the system
# A\Cs\
# B\Cl\
# shell	r_shell	C_shell
0	0.9995	0.749999830568
1	1.4145	1.49999972379
2	1.7325	0.999999829744
3	1.9995	0.749999877498
4	2.2365	2.99999952254
5	2.4495	2.99999953086
