# coordination/total atoms in the system
# A\Al\
# B\B\
# shell	r_shell	C_shell
0	0.5775	0.49999983146
1	0.9995	1.33333310584
2	1.1545	1.4999997754
3	1.4145	1.99999974228
4	1.5275	1.99999975415
5	1.7325	0.999999885026
6	1.8255	1.99999977557
7	1.9995	3.33333297316
8	2.0815	1.99999978711
9	2.2365	3.99999958452
10	2.3095	3.49999964008
