# coordination/total atoms in the system
# A\Cs\
# B\Cl\
# shell	r_shell	C_shell
0	0.7075	0.999999691026
1	0.9995	0.749999830568
2	1.2245	1.99999960386
3	1.4145	1.49999972379
4	1.5815	1.99999964838
5	1.7325	0.999999829744
6	1.8705	3.99999933476
7	1.9995	0.749999877498
8	2.1215	2.99999951698
9	2.2365	2.99999952254
10	2.3455	1.99999968472
11	2.4495	2.99999953086
