# coordination/total atoms in the system
# A\B\
# B\Al\
# shell	r_shell	C_shell
0	0.5775	0.999999662919
1	0.9995	2.66666621167
2	1.1545	2.9999995508
3	1.4145	3.99999948456
4	1.5275	3.9999995083
5	1.7325	1.99999977005
6	1.8255	3.99999955113
7	1.9995	6.66666594631
8	2.0815	3.99999957422
9	2.2365	7.99999916904
10	2.3095	6.99999928016
