# coordination/total atoms in the system
# A\B\
# B\A\
# shell	r_shell	C_shell
0	0.7075	2.39999925846
1	0.8665	1.59999959443
2	1.2245	4.79999904926
3	1.5815	4.79999915611
4	1.6585	4.79999917062
5	1.8705	9.59999840342
6	2.1215	7.19999884075
7	2.1795	4.79999923183
8	2.3455	4.79999924333
