# coordination/total atoms in the system
# A\B\
# B\A\
# shell	r_shell	C_shell
0	0.4995	1.19999942821
1	0.8665	1.59999959443
2	1.1185	4.7999989963
3	1.4995	5.99999892268
4	1.6585	4.79999917062
5	1.8025	4.79999919292
6	2.0615	9.59999844383
7	2.1795	4.79999923183
8	2.2915	9.59999847972
9	2.4995	5.39999915856
